0.07812675	0.003786748	0.030850317	0.025294365	-0.0038895863	-0.0030973908	-0.057670712	-0.05301272	-0.1472423	-0.04641024	0.034565758	0.009238574	0.06099721	0.0058170264	-0.042830672	-0.012913399
0.08635191	-0.025998158	-0.0014279739	-0.05427917	0.03538898	-0.00028697166	-0.051892262	-0.05560327	-0.06578389	-0.03669604	0.010425476	0.017513562	0.076286495	0.03182879	-0.016853979	0.02454379
0.07445921	-0.07909848	0.01567996	-0.04146491	0.037088998	-0.020777918	0.0077076857	-0.022813542	-0.108662575	-0.00269865	0.07719365	0.034847997	0.046306748	0.046801627	-0.0260826	-0.0016608051
0.087304235	-0.03772325	-0.030265138	0.007626213	0.033547156	0.004005103	-0.062460527	-0.025233412	-0.107891545	-0.046283934	0.04365562	0.058703747	0.02078595	0.02202899	-0.027880056	0.03226858
0.032729026	-0.032890007	-0.007492381	0.097870454	0.026630934	0.0139552485	-0.021548133	0.024807198	-0.056536473	-0.03295771	0.07416489	0.03472726	0.0722051	-0.037732247	0.0051240562	-0.021452375
0.07763393	-0.067217365	0.044155683	-0.025680522	-0.0024064998	0.04717877	-0.025610952	-0.049724836	-0.053417243	-0.019625021	-9.2814145e-05	0.03262122	0.009035081	-0.0063711563	-0.0061820867	0.00917341
0.08370876	-0.04867784	0.044091288	0.015189913	-0.017976692	-0.02046003	-0.11914176	-0.065197766	-0.07681367	0.03440559	0.09234649	-0.03147992	0.073231526	-0.003632649	-0.0029832402	0.028651884
0.010277903	-0.051079065	-0.0014029376	0.008254997	0.025646858	-0.005990039	-0.073518075	-0.01757135	-0.085115	-0.07854042	-0.025353778	-0.006517089	-0.029829837	0.02368255	0.028022492	0.012384756
0.09032974	-0.03742232	-0.02954102	0.0052671405	0.07927298	0.07467384	-0.06601377	-0.057526864	-0.0566301	-0.021850094	0.04580192	0.04558577	0.023601707	0.024965158	-0.023045074	-0.0012489749
0.025579896	0.013911205	-0.024029406	-0.04434258	-0.03632342	-0.022854611	-0.07256497	-0.054198675	-0.05546312	0.034440517	0.008598805	0.052285966	0.107611015	0.057296295	-0.023062453	0.0023834915
0.041633897	0.011117877	0.025989862	0.022623625	-0.011471039	-0.09155056	-0.023726795	-0.06204269	-0.053410094	-0.008965679	0.072447084	0.03280415	0.06688368	0.005546149	-0.021068478	0.0324431
0.09045214	0.023061449	0.04166157	0.09840351	0.0050727297	0.007720532	-0.011550617	-0.017272964	-0.13638148	0.016145594	0.059159406	0.04463606	0.055780437	0.08738128	0.061006274	0.02760566
0.076633155	-0.051356927	-0.026609086	-0.036847223	0.059789672	-0.042938318	-0.012987444	0.014158561	0.035815813	0.015575864	-0.01311351	0.0079141995	0.012720498	0.03892506	-0.04077816	-0.047572434
0.055341166	-0.037239328	-0.013034931	0.040460937	0.014218266	-0.08116397	-0.02665418	-0.07333889	-0.0137014	-0.05714744	-0.05171684	0.049506336	-0.06865982	0.018927943	0.066092186	-0.013444303
0.075373664	-0.087164715	0.044315584	-0.014618322	0.034122568	-0.030003292	-0.03450157	-0.09827048	-0.0028675413	0.016897043	0.061767	-0.054089397	0.049151585	0.01851959	-0.033510223	0.032796647
0.06884751	0.02019518	0.04130133	-0.013877415	0.037269328	-0.029562151	-0.039518636	0.016610516	-0.028270014	0.0024804967	0.079086274	0.04971391	-0.0074030533	-0.037844546	-0.015426349	0.023208885
0.00056738197	0.0024234126	0.05835422	-0.01002233	-0.052292295	-0.0662304	-0.0814514	-0.097618856	-0.06718425	-0.08541722	0.047239505	-0.029963974	0.050133612	0.11491484	0.031701133	0.052624527
0.07953461	0.014393371	0.017740164	0.02396342	-0.02921356	-0.095924586	-0.02113692	-0.05956922	-0.027506199	-0.013819169	0.0052433917	0.078211255	0.035966642	0.009219801	0.009150852	0.01619745
0.061966635	0.008108972	-0.051154006	0.09825927	-0.051632192	-0.06357648	-0.05110452	0.012857721	-0.008867276	-0.038335364	0.034694128	0.08081343	-0.026667956	0.089787565	-0.06602064	-0.011526725
0.084388845	-0.07061504	-0.038156398	0.015341952	-0.00013146826	-0.04690994	-0.046928138	0.030530158	-0.114353	0.014669669	0.053156137	0.060801223	0.10215407	0.026323805	0.009322917	0.018216206
0.0061616064	-0.06482057	-0.0029443738	-0.0076848087	-0.0012497663	0.069834776	-0.10227222	-0.1371011	-0.17081256	-0.00807938	-0.043996006	0.10664442	-0.020574164	0.0010976718	0.017470716	0.007410347
0.005207872	0.020334588	-0.0446036	0.0696071	0.042029932	-0.02910253	-0.062294718	-0.0014690385	0.014634182	-0.007258538	-0.000444242	0.0007992526	0.016465213	-0.041692115	0.06336164	-0.07943706
-0.008500925	-0.0031479776	0.004404668	-0.02230964	0.009049761	0.018940132	-0.044798687	-0.069629274	-0.08352663	0.045237448	0.113266006	0.09393285	0.13582279	-0.02698381	-0.100335434	0.07700182
0.016980933	0.016385464	0.07537359	-0.0631948	0.09262841	0.01656524	-0.038552683	-0.057227578	-0.048342183	-0.0035979734	0.039380092	0.034127787	-0.04166209	-0.021796003	-0.021426946	-0.0051717134
0.0013226689	-0.008795362	-0.04403143	0.050437275	-0.047566324	0.029534617	-0.08420607	-0.046256162	-0.09294529	-0.01753987	-0.01931334	0.025960611	0.076520614	0.04583679	-0.04366626	-0.066043705
0.13758361	-0.012355767	-0.035218928	0.06794286	-0.08114456	0.022327079	-0.03563532	-0.039126627	-0.06584923	-0.08207701	0.04426869	-0.10011304	-0.023962006	0.08266594	-0.034740195	-0.055550423
-0.038176566	-0.011284013	-0.0015994995	0.026763732	0.06938396	-0.0020033852	-0.1116238	-0.12662454	-0.123895094	-0.009589668	0.0025005257	0.07000138	0.012927449	0.0021065986	-0.028316753	0.012994535
0.09786382	0.014404807	0.07679279	-0.025830941	0.023122583	0.109000675	-0.021974945	-0.074141435	-0.0068438905	-0.021419764	-0.027546	0.016193828	-0.06349794	-0.010339772	0.012484047	-0.014405329
0.055643212	-0.0009077417	0.0074318177	-0.019993244	-0.08688605	-0.08613417	0.036739	0.04424897	-0.08520649	-0.007954858	0.07544006	0.011865054	-0.0064272988	0.021808064	0.05809416	-0.079844676
0.07174725	-0.05558894	-0.12707505	-0.033540335	0.07008878	-0.012661765	0.063521825	0.07547607	-0.0060992828	-0.035958007	0.05471943	-0.041306786	0.0014479224	0.023393873	0.056406677	-0.016630482
0.085534625	0.0006109618	-0.039234094	-0.015333661	-0.019473942	-0.054650053	-0.005698474	0.06036094	-0.14210968	-0.0836717	-0.031206489	-0.02400625	-0.013227239	0.03086101	0.053006772	0.029537989
0.046319626	0.0033342242	-0.05416133	-0.032534663	0.059452724	0.0027835104	0.023051584	-0.035874754	-0.102058336	-0.08423209	0.1078328	-0.08209851	0.03385094	-0.086380124	-0.042215962	-0.089487985
0.009983837	0.07571776	0.033580456	0.015679304	0.033509143	0.092174284	-0.08987307	-0.029040473	-0.05017644	0.05834434	-0.025566643	0.0075233285	-0.014151405	-0.021887267	0.019699402	-0.062669925
0.056146465	-0.0043724324	-0.0607897	0.004198224	0.013229669	-0.032795932	0.03990222	0.01832631	-0.017887553	-0.046130005	0.027626958	-0.02651492	0.039969552	-0.070096985	0.030900517	-0.021618275
-0.0451852	-0.05609124	0.013245919	-0.0045459257	0.035254344	0.008208414	0.018457195	-0.046595752	-0.08280848	-0.030569952	0.062948465	0.000481773	0.0047317483	-0.056828026	-0.0049263244	-0.0052465154
0.031632807	0.0097475415	-0.032153178	-0.045469034	-0.07700454	-0.0006688119	-0.037475847	0.016527303	0.00085807487	-0.08900398	0.053953264	-0.009422139	0.053577162	-0.013327138	-0.0014018741	-0.018533902
